Date;PM10;month;Year;Season
2023/06/21;17.978;June;2023;Winter
2023/06/21;1.432;June;2023;Winter
2023/06/22;9.403;June;2023;Winter
2023/06/22;12.459;June;2023;Winter
2023/06/22;8.391;June;2023;Winter
2023/06/22;9.308;June;2023;Winter
2023/06/22;8.445;June;2023;Winter
2023/06/22;13.050;June;2023;Winter
2023/06/22;13.380;June;2023;Winter
2023/06/22;16.575;June;2023;Winter
2023/06/22;43.398;June;2023;Winter
2023/06/22;60.555;June;2023;Winter
2023/06/22;;June;2023;Winter
2023/06/22;;June;2023;Winter
2023/06/22;;June;2023;Winter
2023/06/22;14.447;June;2023;Winter
2023/06/22;50.646;June;2023;Winter
2023/06/22;47.156;June;2023;Winter
2023/06/22;55.688;June;2023;Winter
2023/06/22;167.093;June;2023;Winter
2023/06/22;179.359;June;2023;Winter
2023/06/22;130.341;June;2023;Winter
2023/06/22;52.391;June;2023;Winter
2023/06/22;40.818;June;2023;Winter
2023/06/22;27.064;June;2023;Winter
2023/06/22;31.480;June;2023;Winter
2023/06/23;30.879;June;2023;Winter
2023/06/23;30.499;June;2023;Winter
2023/06/23;24.897;June;2023;Winter
2023/06/23;21.072;June;2023;Winter
2023/06/23;18.956;June;2023;Winter
2023/06/23;20.754;June;2023;Winter
2023/06/23;31.907;June;2023;Winter
2023/06/23;33.130;June;2023;Winter
2023/06/23;;June;2023;Winter
2023/06/23;30.155;June;2023;Winter
2023/06/23;25.368;June;2023;Winter
2023/06/23;35.415;June;2023;Winter
2023/06/23;44.958;June;2023;Winter
2023/06/23;40.879;June;2023;Winter
2023/06/23;37.053;June;2023;Winter
2023/06/23;34.547;June;2023;Winter
2023/06/23;39.814;June;2023;Winter
2023/06/23;85.555;June;2023;Winter
2023/06/23;167.691;June;2023;Winter
2023/06/23;191.744;June;2023;Winter
2023/06/23;187.527;June;2023;Winter
2023/06/23;;June;2023;Winter
2023/06/23;;June;2023;Winter
2023/06/23;;June;2023;Winter
2023/06/24;;June;2023;Winter
2023/06/24;3.332;June;2023;Winter
2023/06/24;5.987;June;2023;Winter
2023/06/24;6.879;June;2023;Winter
2023/06/24;7.424;June;2023;Winter
2023/06/24;8.309;June;2023;Winter
2023/06/24;17.919;June;2023;Winter
2023/06/24;12.414;June;2023;Winter
2023/06/24;16.157;June;2023;Winter
2023/06/24;25.407;June;2023;Winter
2023/06/24;15.370;June;2023;Winter
2023/06/24;13.202;June;2023;Winter
2023/06/24;12.318;June;2023;Winter
2023/06/24;11.832;June;2023;Winter
2023/06/24;14.332;June;2023;Winter
2023/06/24;15.900;June;2023;Winter
2023/06/24;32.969;June;2023;Winter
2023/06/24;203.089;June;2023;Winter
2023/06/24;190.810;June;2023;Winter
2023/06/24;110.510;June;2023;Winter
2023/06/24;81.052;June;2023;Winter
2023/06/24;;June;2023;Winter
2023/06/24;35.598;June;2023;Winter
2023/06/24;;June;2023;Winter
2023/06/25;21.150;June;2023;Winter
2023/06/25;15.496;June;2023;Winter
2023/06/25;10.877;June;2023;Winter
2023/06/25;10.055;June;2023;Winter
2023/06/25;7.208;June;2023;Winter
2023/06/25;10.337;June;2023;Winter
2023/06/25;15.519;June;2023;Winter
2023/06/25;12.651;June;2023;Winter
2023/06/25;29.218;June;2023;Winter
2023/06/25;20.939;June;2023;Winter
2023/06/25;16.959;June;2023;Winter
2023/06/25;13.475;June;2023;Winter
2023/06/25;12.292;June;2023;Winter
2023/06/25;15.593;June;2023;Winter
2023/06/25;15.552;June;2023;Winter
2023/06/25;18.885;June;2023;Winter
2023/06/25;33.694;June;2023;Winter
2023/06/25;111.811;June;2023;Winter
2023/06/25;180.946;June;2023;Winter
2023/06/25;;June;2023;Winter
2023/06/25;97.326;June;2023;Winter
2023/06/25;;June;2023;Winter
2023/06/25;22.147;June;2023;Winter
2023/06/25;15.098;June;2023;Winter
2023/06/26;9.014;June;2023;Winter
2023/06/26;7.885;June;2023;Winter
2023/06/26;7.644;June;2023;Winter
2023/06/26;9.097;June;2023;Winter
2023/06/26;9.900;June;2023;Winter
2023/06/26;21.415;June;2023;Winter
2023/06/26;12.706;June;2023;Winter
2023/06/26;28.424;June;2023;Winter
2023/06/26;40.844;June;2023;Winter
2023/06/26;;June;2023;Winter
2023/06/26;26.409;June;2023;Winter
2023/06/26;25.808;June;2023;Winter
2023/06/26;21.444;June;2023;Winter
2023/06/26;12.142;June;2023;Winter
2023/06/26;14.830;June;2023;Winter
2023/06/26;20.710;June;2023;Winter
2023/06/26;32.867;June;2023;Winter
2023/06/26;181.218;June;2023;Winter
2023/06/26;159.811;June;2023;Winter
2023/06/26;104.543;June;2023;Winter
2023/06/26;107.935;June;2023;Winter
2023/06/26;21.380;June;2023;Winter
2023/06/26;13.525;June;2023;Winter
2023/06/26;11.597;June;2023;Winter
2023/06/27;6.147;June;2023;Winter
2023/06/27;5.045;June;2023;Winter
2023/06/27;4.628;June;2023;Winter
2023/06/27;5.454;June;2023;Winter
2023/06/27;5.694;June;2023;Winter
2023/06/27;6.767;June;2023;Winter
2023/06/27;8.112;June;2023;Winter
2023/06/27;40.164;June;2023;Winter
2023/06/27;46.269;June;2023;Winter
2023/06/27;21.607;June;2023;Winter
2023/06/27;26.274;June;2023;Winter
2023/06/27;59.712;June;2023;Winter
2023/06/27;51.755;June;2023;Winter
2023/06/27;35.682;June;2023;Winter
2023/06/27;35.805;June;2023;Winter
2023/06/27;29.835;June;2023;Winter
2023/06/27;49.338;June;2023;Winter
2023/06/27;123.153;June;2023;Winter
2023/06/27;146.516;June;2023;Winter
2023/06/27;;June;2023;Winter
2023/06/27;64.060;June;2023;Winter
2023/06/27;;June;2023;Winter
2023/06/27;;June;2023;Winter
2023/06/27;47.092;June;2023;Winter
2023/06/28;50.849;June;2023;Winter
2023/06/28;8.487;June;2023;Winter
2023/06/28;7.758;June;2023;Winter
2023/06/28;10.505;June;2023;Winter
2023/06/28;7.990;June;2023;Winter
2023/06/28;6.917;June;2023;Winter
2023/06/28;14.396;June;2023;Winter
2023/06/28;11.241;June;2023;Winter
2023/06/28;26.998;June;2023;Winter
2023/06/28;24.396;June;2023;Winter
2023/06/28;43.224;June;2023;Winter
2023/06/28;72.069;June;2023;Winter
2023/06/28;58.842;June;2023;Winter
2023/06/28;68.896;June;2023;Winter
2023/06/28;87.476;June;2023;Winter
2023/06/28;29.001;June;2023;Winter
2023/06/28;67.585;June;2023;Winter
2023/06/28;112.473;June;2023;Winter
2023/06/28;91.023;June;2023;Winter
2023/06/28;;June;2023;Winter
2023/06/28;57.918;June;2023;Winter
2023/06/28;;June;2023;Winter
2023/06/28;;June;2023;Winter
2023/06/28;;June;2023;Winter
2023/06/29;7.061;June;2023;Winter
2023/06/29;8.361;June;2023;Winter
2023/06/29;6.851;June;2023;Winter
2023/06/29;8.819;June;2023;Winter
2023/06/29;6.711;June;2023;Winter
2023/06/29;6.930;June;2023;Winter
2023/06/29;15.827;June;2023;Winter
2023/06/29;28.119;June;2023;Winter
2023/06/29;13.360;June;2023;Winter
2023/06/29;13.686;June;2023;Winter
2023/06/29;11.750;June;2023;Winter
2023/06/29;9.256;June;2023;Winter
2023/06/29;10.574;June;2023;Winter
2023/06/29;9.389;June;2023;Winter
2023/06/29;;June;2023;Winter
2023/06/29;9.214;June;2023;Winter
2023/06/29;14.703;June;2023;Winter
2023/06/29;;June;2023;Winter
2023/06/29;218.584;June;2023;Winter
2023/06/29;;June;2023;Winter
2023/06/29;75.171;June;2023;Winter
2023/06/29;63.163;June;2023;Winter
2023/06/29;21.852;June;2023;Winter
2023/06/29;;June;2023;Winter
2023/06/30;;June;2023;Winter
2023/06/30;12.071;June;2023;Winter
2023/06/30;;June;2023;Winter
2023/06/30;;June;2023;Winter
2023/06/30;13.362;June;2023;Winter
2023/06/30;;June;2023;Winter
2023/06/30;5.517;June;2023;Winter
2023/06/30;11.941;June;2023;Winter
2023/06/30;;June;2023;Winter
2023/06/30;;June;2023;Winter
2023/06/30;;June;2023;Winter
2023/06/30;;June;2023;Winter
2023/06/30;;June;2023;Winter
2023/06/30;;June;2023;Winter
2023/06/30;;June;2023;Winter
2023/06/30;;June;2023;Winter
2023/06/30;13.077;June;2023;Winter
2023/06/30;145.534;June;2023;Winter
2023/06/30;182.393;June;2023;Winter
2023/06/30;167.619;June;2023;Winter
2023/06/30;88.915;June;2023;Winter
2023/06/30;104.608;June;2023;Winter
2023/06/30;70.917;June;2023;Winter
2023/06/30;93.984;June;2023;Winter
2023/01/07;81.654;January;2023;Summer
2023/01/07;56.887;January;2023;Summer
2023/01/07;28.611;January;2023;Summer
2023/01/07;33.727;January;2023;Summer
2023/01/07;54.440;January;2023;Summer
2023/01/07;35.549;January;2023;Summer
2023/01/07;34.560;January;2023;Summer
2023/01/07;56.846;January;2023;Summer
2023/01/07;;January;2023;Summer
2023/01/07;;January;2023;Summer
2023/01/07;;January;2023;Summer
2023/01/07;11.435;January;2023;Summer
2023/01/07;19.763;January;2023;Summer
2023/01/07;18.481;January;2023;Summer
2023/01/07;12.205;January;2023;Summer
2023/01/07;12.424;January;2023;Summer
2023/01/07;3.209;January;2023;Summer
2023/01/07;14.367;January;2023;Summer
2023/01/07;156.892;January;2023;Summer
2023/01/07;128.109;January;2023;Summer
2023/01/07;150.638;January;2023;Summer
2023/01/07;90.713;January;2023;Summer
2023/01/07;54.003;January;2023;Summer
2023/01/07;19.783;January;2023;Summer
2023/02/07;;February;2023;Summer
2023/02/07;18.957;February;2023;Summer
2023/02/07;11.651;February;2023;Summer
2023/02/07;3.212;February;2023;Summer
2023/02/07;3.274;February;2023;Summer
2023/02/07;17.495;February;2023;Summer
2023/02/07;9.095;February;2023;Summer
2023/02/07;34.643;February;2023;Summer
2023/02/07;56.699;February;2023;Summer
2023/02/07;20.097;February;2023;Summer
2023/02/07;19.238;February;2023;Summer
2023/02/07;16.363;February;2023;Summer
2023/02/07;17.645;February;2023;Summer
2023/02/07;8.846;February;2023;Summer
2023/02/07;11.926;February;2023;Summer
2023/02/07;9.693;February;2023;Summer
2023/02/07;3.884;February;2023;Summer
2023/02/07;6.044;February;2023;Summer
2023/02/07;211.649;February;2023;Summer
2023/02/07;96.630;February;2023;Summer
2023/02/07;104.436;February;2023;Summer
2023/02/07;34.407;February;2023;Summer
2023/02/07;52.427;February;2023;Summer
2023/02/07;0.698;February;2023;Summer
2023/03/07;1.041;March;2023;Autumn
2023/03/07;6.557;March;2023;Autumn
2023/03/07;15.523;March;2023;Autumn
2023/03/07;13.754;March;2023;Autumn
2023/03/07;4.456;March;2023;Autumn
2023/03/07;8.187;March;2023;Autumn
2023/03/07;39.753;March;2023;Autumn
2023/03/07;61.836;March;2023;Autumn
2023/03/07;35.001;March;2023;Autumn
2023/03/07;18.090;March;2023;Autumn
2023/03/07;17.398;March;2023;Autumn
2023/03/07;14.168;March;2023;Autumn
2023/03/07;19.560;March;2023;Autumn
2023/03/07;16.207;March;2023;Autumn
2023/03/07;18.151;March;2023;Autumn
2023/03/07;18.151;March;2023;Autumn
2023/03/07;9.120;March;2023;Autumn
2023/03/07;7.623;March;2023;Autumn
2023/03/07;240.347;March;2023;Autumn
2023/03/07;107.077;March;2023;Autumn
2023/03/07;136.879;March;2023;Autumn
2023/03/07;89.578;March;2023;Autumn
2023/03/07;;March;2023;Autumn
2023/03/07;0.050;March;2023;Autumn
2023/04/07;0.112;April;2023;Autumn
2023/04/07;7.843;April;2023;Autumn
2023/04/07;5.297;April;2023;Autumn
2023/04/07;4.868;April;2023;Autumn
2023/04/07;9.764;April;2023;Autumn
2023/04/07;9.012;April;2023;Autumn
2023/04/07;6.731;April;2023;Autumn
2023/04/07;47.409;April;2023;Autumn
2023/04/07;42.165;April;2023;Autumn
2023/04/07;35.785;April;2023;Autumn
2023/04/07;6.997;April;2023;Autumn
2023/04/07;3.030;April;2023;Autumn
2023/04/07;17.430;April;2023;Autumn
2023/04/07;13.874;April;2023;Autumn
2023/04/07;16.085;April;2023;Autumn
2023/04/07;11.851;April;2023;Autumn
2023/04/07;24.878;April;2023;Autumn
2023/04/07;113.266;April;2023;Autumn
2023/04/07;202.778;April;2023;Autumn
2023/04/07;4.038;April;2023;Autumn
2023/04/07;68.692;April;2023;Autumn
2023/04/07;61.462;April;2023;Autumn
2023/04/07;11.608;April;2023;Autumn
2023/04/07;2.385;April;2023;Autumn
2023/05/07;0.103;May;2023;Autumn
2023/05/07;4.280;May;2023;Autumn
2023/05/07;3.800;May;2023;Autumn
2023/05/07;4.297;May;2023;Autumn
2023/05/07;5.279;May;2023;Autumn
2023/05/07;8.355;May;2023;Autumn
2023/05/07;6.213;May;2023;Autumn
2023/05/07;18.407;May;2023;Autumn
2023/05/07;28.434;May;2023;Autumn
2023/05/07;26.309;May;2023;Autumn
2023/05/07;23.110;May;2023;Autumn
2023/05/07;17.099;May;2023;Autumn
2023/05/07;11.540;May;2023;Autumn
2023/05/07;1.903;May;2023;Autumn
2023/05/07;12.725;May;2023;Autumn
2023/05/07;3.253;May;2023;Autumn
2023/05/07;34.804;May;2023;Autumn
2023/05/07;197.148;May;2023;Autumn
2023/05/07;140.345;May;2023;Autumn
2023/05/07;104.259;May;2023;Autumn
2023/05/07;119.413;May;2023;Autumn
2023/05/07;18.922;May;2023;Autumn
2023/05/07;15.591;May;2023;Autumn
2023/05/07;9.696;May;2023;Autumn
2023/06/07;8.424;June;2023;Winter
2023/06/07;4.737;June;2023;Winter
2023/06/07;6.072;June;2023;Winter
2023/06/07;6.048;June;2023;Winter
2023/06/07;7.127;June;2023;Winter
2023/06/07;21.407;June;2023;Winter
2023/06/07;59.273;June;2023;Winter
2023/06/07;37.892;June;2023;Winter
2023/06/07;37.887;June;2023;Winter
2023/06/07;38.627;June;2023;Winter
2023/06/07;27.097;June;2023;Winter
2023/06/07;41.819;June;2023;Winter
2023/06/07;45.747;June;2023;Winter
2023/06/07;30.979;June;2023;Winter
2023/06/07;49.302;June;2023;Winter
2023/06/07;47.247;June;2023;Winter
2023/06/07;52.703;June;2023;Winter
2023/06/07;134.156;June;2023;Winter
2023/06/07;331.964;June;2023;Winter
2023/06/07;177.042;June;2023;Winter
2023/06/07;75.141;June;2023;Winter
2023/06/07;5.668;June;2023;Winter
2023/06/07;5.833;June;2023;Winter
2023/06/07;0.786;June;2023;Winter
2023/07/07;16.419;July;2023;Winter
2023/07/07;17.392;July;2023;Winter
2023/07/07;12.596;July;2023;Winter
2023/07/07;7.997;July;2023;Winter
2023/07/07;10.523;July;2023;Winter
2023/07/07;9.243;July;2023;Winter
2023/07/07;13.617;July;2023;Winter
2023/07/07;33.490;July;2023;Winter
2023/07/07;62.293;July;2023;Winter
2023/07/07;44.984;July;2023;Winter
2023/07/07;24.302;July;2023;Winter
2023/07/07;27.562;July;2023;Winter
2023/07/07;37.670;July;2023;Winter
2023/07/07;28.424;July;2023;Winter
2023/07/07;20.010;July;2023;Winter
2023/07/07;28.210;July;2023;Winter
2023/07/07;37.258;July;2023;Winter
2023/07/07;198.267;July;2023;Winter
2023/07/07;276.156;July;2023;Winter
2023/07/07;110.698;July;2023;Winter
2023/07/07;40.228;July;2023;Winter
2023/07/07;2.197;July;2023;Winter
2023/07/07;16.853;July;2023;Winter
2023/07/07;1.933;July;2023;Winter
2023/08/07;7.711;August;2023;Winter
2023/08/07;12.081;August;2023;Winter
2023/08/07;21.490;August;2023;Winter
2023/08/07;10.208;August;2023;Winter
2023/08/07;11.190;August;2023;Winter
2023/08/07;0.694;August;2023;Winter
2023/08/07;17.344;August;2023;Winter
2023/08/07;3.004;August;2023;Winter
2023/08/07;21.941;August;2023;Winter
2023/08/07;34.164;August;2023;Winter
2023/08/07;23.470;August;2023;Winter
2023/08/07;29.168;August;2023;Winter
2023/08/07;25.512;August;2023;Winter
2023/08/07;29.200;August;2023;Winter
2023/08/07;15.140;August;2023;Winter
2023/08/07;26.414;August;2023;Winter
2023/08/07;31.384;August;2023;Winter
2023/08/07;176.956;August;2023;Winter
2023/08/07;210.569;August;2023;Winter
2023/08/07;169.377;August;2023;Winter
2023/08/07;117.179;August;2023;Winter
2023/08/07;2.141;August;2023;Winter
2023/08/07;9.295;August;2023;Winter
2023/08/07;0.083;August;2023;Winter
2023/09/07;6.655;September;2023;Spring
2023/09/07;20.471;September;2023;Spring
2023/09/07;4.254;September;2023;Spring
2023/09/07;7.146;September;2023;Spring
2023/09/07;11.076;September;2023;Spring
2023/09/07;10.001;September;2023;Spring
2023/09/07;10.369;September;2023;Spring
2023/09/07;17.306;September;2023;Spring
2023/09/07;22.256;September;2023;Spring
2023/09/07;46.960;September;2023;Spring
2023/09/07;69.599;September;2023;Spring
2023/09/07;20.050;September;2023;Spring
2023/09/07;23.038;September;2023;Spring
2023/09/07;14.472;September;2023;Spring
2023/09/07;13.426;September;2023;Spring
2023/09/07;18.478;September;2023;Spring
2023/09/07;31.381;September;2023;Spring
2023/09/07;28.145;September;2023;Spring
2023/09/07;40.627;September;2023;Spring
2023/09/07;8.825;September;2023;Spring
2023/09/07;56.113;September;2023;Spring
2023/09/07;12.145;September;2023;Spring
2023/09/07;6.382;September;2023;Spring
2023/09/07;3.403;September;2023;Spring
2023/10/07;2.181;October;2023;Spring
2023/10/07;;October;2023;Spring
2023/10/07;4.080;October;2023;Spring
2023/10/07;4.721;October;2023;Spring
2023/10/07;3.265;October;2023;Spring
2023/10/07;5.421;October;2023;Spring
2023/10/07;5.437;October;2023;Spring
2023/10/07;7.632;October;2023;Spring
2023/10/07;12.863;October;2023;Spring
2023/10/07;17.983;October;2023;Spring
2023/10/07;2.041;October;2023;Spring
2023/10/07;4.032;October;2023;Spring
2023/10/07;25.642;October;2023;Spring
2023/10/07;45.659;October;2023;Spring
2023/10/07;68.892;October;2023;Spring
2023/10/07;51.928;October;2023;Spring
2023/10/07;20.604;October;2023;Spring
2023/10/07;13.863;October;2023;Spring
2023/10/07;12.591;October;2023;Spring
2023/10/07;4.053;October;2023;Spring
2023/10/07;31.171;October;2023;Spring
2023/10/07;5.541;October;2023;Spring
2023/10/07;13.969;October;2023;Spring
2023/10/07;13.045;October;2023;Spring
2023/11/07;2.592;November;2023;Spring
2023/11/07;2.256;November;2023;Spring
2023/11/07;2.867;November;2023;Spring
2023/11/07;;November;2023;Spring
2023/11/07;4.234;November;2023;Spring
2023/11/07;0.164;November;2023;Spring
2023/11/07;5.087;November;2023;Spring
2023/11/07;4.958;November;2023;Spring
2023/11/07;8.685;November;2023;Spring
2023/11/07;7.845;November;2023;Spring
2023/11/07;6.449;November;2023;Spring
2023/11/07;;November;2023;Spring
2023/11/07;;November;2023;Spring
2023/11/07;7.967;November;2023;Spring
2023/11/07;18.893;November;2023;Spring
2023/11/07;;November;2023;Spring
2023/11/07;9.478;November;2023;Spring
2023/11/07;11.266;November;2023;Spring
2023/11/07;38.317;November;2023;Spring
2023/11/07;4.763;November;2023;Spring
2023/11/07;99.367;November;2023;Spring
2023/11/07;11.744;November;2023;Spring
2023/11/07;17.938;November;2023;Spring
2023/11/07;8.208;November;2023;Spring
2023/12/07;7.997;December;2023;Summer
2023/12/07;5.618;December;2023;Summer
2023/12/07;7.169;December;2023;Summer
2023/12/07;0.384;December;2023;Summer
2023/12/07;8.965;December;2023;Summer
2023/12/07;4.329;December;2023;Summer
2023/12/07;30.025;December;2023;Summer
2023/12/07;38.436;December;2023;Summer
2023/12/07;7.617;December;2023;Summer
2023/12/07;11.742;December;2023;Summer
2023/12/07;11.319;December;2023;Summer
2023/12/07;2.154;December;2023;Summer
2023/12/07;6.166;December;2023;Summer
2023/12/07;2.488;December;2023;Summer
2023/12/07;;December;2023;Summer
2023/12/07;8.544;December;2023;Summer
2023/12/07;;December;2023;Summer
2023/12/07;59.591;December;2023;Summer
2023/12/07;134.184;December;2023;Summer
2023/12/07;14.349;December;2023;Summer
2023/12/07;;December;2023;Summer
2023/12/07;12.071;December;2023;Summer
2023/12/07;62.009;December;2023;Summer
2023/12/07;;December;2023;Summer
2023/07/13;;July;2023;Winter
2023/07/13;2.370;July;2023;Winter
2023/07/13;;July;2023;Winter
2023/07/13;13.572;July;2023;Winter
2023/07/13;10.849;July;2023;Winter
2023/07/13;0.433;July;2023;Winter
2023/07/13;9.860;July;2023;Winter
2023/07/13;10.053;July;2023;Winter
2023/07/13;26.402;July;2023;Winter
2023/07/13;4.769;July;2023;Winter
2023/07/13;12.498;July;2023;Winter
2023/07/13;3.070;July;2023;Winter
2023/07/13;14.700;July;2023;Winter
2023/07/13;19.177;July;2023;Winter
2023/07/13;10.234;July;2023;Winter
2023/07/13;17.023;July;2023;Winter
2023/07/13;12.718;July;2023;Winter
2023/07/13;15.547;July;2023;Winter
2023/07/13;159.764;July;2023;Winter
2023/07/13;14.212;July;2023;Winter
2023/07/13;109.267;July;2023;Winter
2023/07/13;25.811;July;2023;Winter
2023/07/13;2.817;July;2023;Winter
2023/07/13;;July;2023;Winter
2023/07/14;9.097;July;2023;Winter
2023/07/14;0.384;July;2023;Winter
2023/07/14;10.590;July;2023;Winter
2023/07/14;2.955;July;2023;Winter
2023/07/14;12.405;July;2023;Winter
2023/07/14;11.853;July;2023;Winter
2023/07/14;23.517;July;2023;Winter
2023/07/14;36.685;July;2023;Winter
2023/07/14;30.711;July;2023;Winter
2023/07/14;1.293;July;2023;Winter
2023/07/14;;July;2023;Winter
2023/07/14;;July;2023;Winter
2023/07/14;31.043;July;2023;Winter
2023/07/14;10.261;July;2023;Winter
2023/07/14;26.420;July;2023;Winter
2023/07/14;25.741;July;2023;Winter
2023/07/14;36.812;July;2023;Winter
2023/07/14;7.738;July;2023;Winter
2023/07/14;172.669;July;2023;Winter
2023/07/14;173.282;July;2023;Winter
2023/07/14;30.858;July;2023;Winter
2023/07/14;1.467;July;2023;Winter
2023/07/14;4.283;July;2023;Winter
2023/07/14;;July;2023;Winter
2023/07/15;;July;2023;Winter
2023/07/15;0.713;July;2023;Winter
2023/07/15;;July;2023;Winter
2023/07/15;0.955;July;2023;Winter
2023/07/15;;July;2023;Winter
2023/07/15;;July;2023;Winter
2023/07/15;4.734;July;2023;Winter
2023/07/15;7.264;July;2023;Winter
2023/07/15;11.231;July;2023;Winter
2023/07/15;7.822;July;2023;Winter
2023/07/15;18.671;July;2023;Winter
2023/07/15;2.826;July;2023;Winter
2023/07/15;10.588;July;2023;Winter
2023/07/15;8.586;July;2023;Winter
2023/07/15;;July;2023;Winter
2023/07/15;9.761;July;2023;Winter
2023/07/15;11.090;July;2023;Winter
2023/07/15;1.691;July;2023;Winter
2023/07/15;292.434;July;2023;Winter
2023/07/15;155.805;July;2023;Winter
2023/07/15;74.234;July;2023;Winter
2023/07/15;6.861;July;2023;Winter
2023/07/15;;July;2023;Winter
2023/07/15;14.179;July;2023;Winter
2023/07/16;3.581;July;2023;Winter
2023/07/16;0.198;July;2023;Winter
2023/07/16;2.217;July;2023;Winter
2023/07/16;5.293;July;2023;Winter
2023/07/16;;July;2023;Winter
2023/07/16;8.673;July;2023;Winter
2023/07/16;4.133;July;2023;Winter
2023/07/16;7.810;July;2023;Winter
2023/07/16;38.120;July;2023;Winter
2023/07/16;20.118;July;2023;Winter
2023/07/16;17.160;July;2023;Winter
2023/07/16;18.061;July;2023;Winter
2023/07/16;15.111;July;2023;Winter
2023/07/16;15.757;July;2023;Winter
2023/07/16;22.915;July;2023;Winter
2023/07/16;13.513;July;2023;Winter
2023/07/16;18.989;July;2023;Winter
2023/07/16;15.232;July;2023;Winter
2023/07/16;134.694;July;2023;Winter
2023/07/16;29.046;July;2023;Winter
2023/07/16;64.034;July;2023;Winter
2023/07/16;22.452;July;2023;Winter
2023/07/16;5.561;July;2023;Winter
2023/07/16;8.148;July;2023;Winter
2023/07/17;7.532;July;2023;Winter
2023/07/17;3.265;July;2023;Winter
2023/07/17;14.921;July;2023;Winter
2023/07/17;;July;2023;Winter
2023/07/17;9.138;July;2023;Winter
2023/07/17;8.790;July;2023;Winter
2023/07/17;15.112;July;2023;Winter
2023/07/17;8.429;July;2023;Winter
2023/07/17;31.480;July;2023;Winter
2023/07/17;6.512;July;2023;Winter
2023/07/17;26.858;July;2023;Winter
2023/07/17;22.840;July;2023;Winter
2023/07/17;17.320;July;2023;Winter
2023/07/17;17.215;July;2023;Winter
2023/07/17;16.701;July;2023;Winter
2023/07/17;21.170;July;2023;Winter
2023/07/17;3.795;July;2023;Winter
2023/07/17;21.487;July;2023;Winter
2023/07/17;341.037;July;2023;Winter
2023/07/17;108.131;July;2023;Winter
2023/07/17;105.575;July;2023;Winter
2023/07/17;36.226;July;2023;Winter
2023/07/17;15.705;July;2023;Winter
2023/07/17;;July;2023;Winter
2023/07/18;;July;2023;Winter
2023/07/18;;July;2023;Winter
2023/07/18;;July;2023;Winter
2023/07/18;7.076;July;2023;Winter
2023/07/18;;July;2023;Winter
2023/07/18;8.838;July;2023;Winter
2023/07/18;15.001;July;2023;Winter
2023/07/18;39.988;July;2023;Winter
2023/07/18;62.948;July;2023;Winter
2023/07/18;22.908;July;2023;Winter
2023/07/18;29.549;July;2023;Winter
2023/07/18;15.175;July;2023;Winter
2023/07/18;6.381;July;2023;Winter
2023/07/18;9.113;July;2023;Winter
2023/07/18;26.024;July;2023;Winter
2023/07/18;2.945;July;2023;Winter
2023/07/18;29.330;July;2023;Winter
2023/07/18;7.823;July;2023;Winter
2023/07/18;190.525;July;2023;Winter
2023/07/18;148.842;July;2023;Winter
2023/07/18;39.195;July;2023;Winter
2023/07/18;43.051;July;2023;Winter
2023/07/18;15.511;July;2023;Winter
2023/07/18;6.816;July;2023;Winter
2023/07/19;6.165;July;2023;Winter
2023/07/19;5.467;July;2023;Winter
2023/07/19;3.093;July;2023;Winter
2023/07/19;3.247;July;2023;Winter
2023/07/19;4.794;July;2023;Winter
2023/07/19;6.582;July;2023;Winter
2023/07/19;10.915;July;2023;Winter
2023/07/19;20.461;July;2023;Winter
2023/07/19;45.697;July;2023;Winter
2023/07/19;36.156;July;2023;Winter
2023/07/19;27.687;July;2023;Winter
2023/07/19;29.804;July;2023;Winter
2023/07/19;13.035;July;2023;Winter
2023/07/19;20.556;July;2023;Winter
2023/07/19;13.965;July;2023;Winter
2023/07/19;22.354;July;2023;Winter
2023/07/19;1.112;July;2023;Winter
2023/07/19;6.088;July;2023;Winter
2023/07/19;182.264;July;2023;Winter
2023/07/19;143.923;July;2023;Winter
2023/07/19;48.634;July;2023;Winter
2023/07/19;25.881;July;2023;Winter
2023/07/19;11.014;July;2023;Winter
2023/07/19;1.079;July;2023;Winter
2023/07/20;12.593;July;2023;Winter
2023/07/20;3.275;July;2023;Winter
2023/07/20;15.034;July;2023;Winter
2023/07/20;21.914;July;2023;Winter
2023/07/20;21.763;July;2023;Winter
2023/07/20;20.651;July;2023;Winter
2023/07/20;25.764;July;2023;Winter
2023/07/20;29.748;July;2023;Winter
2023/07/20;58.075;July;2023;Winter
2023/07/20;34.605;July;2023;Winter
2023/07/20;35.635;July;2023;Winter
2023/07/20;99.820;July;2023;Winter
2023/07/20;63.221;July;2023;Winter
2023/07/20;80.885;July;2023;Winter
2023/07/20;66.437;July;2023;Winter
2023/07/20;18.154;July;2023;Winter
2023/07/20;56.730;July;2023;Winter
2023/07/20;10.307;July;2023;Winter
2023/07/20;43.473;July;2023;Winter
2023/07/20;26.940;July;2023;Winter
2023/07/20;31.821;July;2023;Winter
2023/07/20;24.072;July;2023;Winter
2023/07/20;17.548;July;2023;Winter
2023/07/20;13.597;July;2023;Winter
2023/07/21;8.318;July;2023;Winter
2023/07/21;5.826;July;2023;Winter
2023/07/21;8.820;July;2023;Winter
2023/07/21;7.395;July;2023;Winter
2023/07/21;7.752;July;2023;Winter
2023/07/21;0.278;July;2023;Winter
2023/07/21;10.038;July;2023;Winter
2023/07/21;1.949;July;2023;Winter
